JD,|A|
2459690.2927662,0.021191026402702
2459690.29282407,0.019686193131228
2459690.29288194,0.02111778397465
2459690.29293981,0.020681424032208
2459690.29299769,0.021456267149717
2459690.29305556,0.020301578756343
2459690.29311343,0.020027503588815
2459690.2931713,0.021081055476423
2459690.29322917,0.020239298406813
2459690.29328704,0.022213097487744
2459690.29334491,0.020478183513193
2459690.29340278,0.023342692646736
2459690.29346065,0.019262172774638
2459690.29351852,0.019087126551684
2459690.29357639,0.022018921408643
2459690.29363426,0.020351874606532
2459690.29369213,0.021668645550657
2459690.29375,0.020136538928028
2459690.29380787,0.020930047778254
2459690.29386574,0.021579775253695
2459690.29392361,0.019876249646249
2459690.29398148,0.021969465173281
2459690.29403935,0.018864029262064
2459690.29409722,0.020641366233852
2459690.29415509,0.019018611936732
2459690.29421296,0.021290735074205
2459690.29427083,0.020061465549655
2459690.2943287,0.020448278656161
2459690.29438657,0.019743224154124
2459690.29444444,0.02000260982972
2459690.29450231,0.022117524725882
2459690.29456019,0.019749921518832
2459690.29461806,0.019978100510309
2459690.29467593,0.018790156997748
2459690.2947338,0.018897396646099
2459690.29479167,0.020549240861891
2459690.29484954,0.01960735576257
2459690.29490741,0.021017763915317
2459690.29496528,0.017209282378995
2459690.29502315,0.020132612845828
2459690.29508102,0.019634265965398
2459690.29513889,0.019756123101459
2459690.29519676,0.022756574874089
2459690.29525463,0.018733558124393
2459690.2953125,0.022407572380782
2459690.29537037,0.02067944148182
2459690.29542824,0.019867556467769
2459690.29548611,0.021909030101764
2459690.29554398,0.01696043926318
2459690.29560185,0.02069585948928
2459690.29565972,0.017303566106442
2459690.29571759,0.020353169286379
2459690.29577546,0.019775231983469
2459690.29583333,0.021065424277712
2459690.2958912,0.024099914937609
2459690.29594907,0.01869128406504
2459690.29600694,0.021774416180463
2459690.29606481,0.019680416662256
2459690.29612269,0.022552864563066
2459690.29618056,0.018720737164973
2459690.29623843,0.020268211563925
2459690.2962963,0.019968107071027
2459690.29635417,0.019466301651829
2459690.29641204,0.020921395746938
2459690.29646991,0.020582366239089
2459690.29652778,0.021675400803676
2459690.29658565,0.019253303612627
2459690.29664352,0.022018013080203
2459690.29670139,0.021033245113391
2459690.29675926,0.022525345724317
2459690.29681713,0.023478790428811
2459690.296875,0.019502617773007
2459690.29693287,0.021943639169472
2459690.29699074,0.019929480675622
2459690.29704861,0.019479758725405
2459690.29710648,0.022335588194628
2459690.29716435,0.020251518461587
2459690.29722222,0.021833904827126
2459690.29728009,0.019843396886622
2459690.29733796,0.019410844906907
2459690.29739583,0.021027536707851
2459690.2974537,0.018598473055603
2459690.29751157,0.021085106117826
2459690.29756944,0.01909637923796
2459690.29762731,0.022897244375689
2459690.29768518,0.020762177149808
2459690.29774306,0.020541141643054
2459690.29780093,0.020224005537974
2459690.2978588,0.02160834098213
2459690.29791667,0.021888417028191
2459690.29797454,0.01935525510036
2459690.29803241,0.023040401472197
2459690.29809028,0.021022314335011
2459690.29814815,0.02111778397465
2459690.29820602,0.019264604849309
2459690.29826389,0.022144536572256
2459690.29832176,0.021587982768198
2459690.29837963,0.019293485947335
2459690.2984375,0.022447218090445
2459690.29849537,0.017614743824422
2459690.29855324,0.022640759704568
2459690.29861111,0.020089031833317
2459690.29866898,0.020251204902425
2459690.29872685,0.021856266835853
2459690.29878472,0.018943384069379
2459690.29884259,0.022610477659705
2459690.29890046,0.022025569232145
2459690.29895833,0.022815043282887
2459690.2990162,0.019275064202228
2459690.29907407,0.019509497687024
2459690.29913194,0.020753243120052
2459690.29918981,0.019051913289746
2459690.29924769,0.022327328545977
2459690.29930556,0.019893526585299
2459690.29936343,0.021067230477687
2459690.2994213,0.022157754850165
2459690.29947917,0.019701383200172
2459690.29953704,0.019743224154124
2459690.29959491,0.021067230477687
2459690.29965278,0.02286738725784
2459690.29971065,0.02040797883182
2459690.29976852,0.020009487749565
2459690.29982639,0.020662514367811
2459690.29988426,0.018739834577712
2459690.29994213,0.020230832904258
2459690.3,0.018631478738952
2459690.30005787,0.021637273395694
2459690.30011574,0.018799632975141
2459690.30017361,0.02025713207737
2459690.30023148,0.020681424032208
2459690.30028935,0.018952166103113
2459690.30034722,0.023196879100431
2459690.30040509,0.020867958692694
2459690.30046296,0.022135168849593
2459690.30052083,0.019433911083464
2459690.3005787,0.018499262147448
2459690.30063657,0.019993043790279
2459690.30069444,0.021538284518503
2459690.30075231,0.021290253638696
2459690.30081019,0.018665706522926
2459690.30086806,0.022027673504027
2459690.30092593,0.019673893869796
2459690.3009838,0.020997554619527
2459690.30104167,0.022114854736127
2459690.30109954,0.018608756003559
2459690.30115741,0.02067944148182
2459690.30121528,0.020582366239089
2459690.30127315,0.020056186078116
2459690.30133102,0.019827281709806
2459690.30138889,0.018208679249193
2459690.30144676,0.021659455210139
2459690.30150463,0.020181008398987
2459690.3015625,0.023959810099414
2459690.30162037,0.018914896246081
2459690.30167824,0.021754707536531
2459690.30173611,0.020776556500056
2459690.30179398,0.022178931444053
2459690.30185185,0.021451081557814
2459690.30190972,0.020180743296519
2459690.30196759,0.023435456044208
2459690.30202546,0.02112727857534
2459690.30208333,0.022772781999571
2459690.3021412,0.020136538928028
2459690.30219907,0.020504284918036
2459690.30225694,0.02164949422042
2459690.30231481,0.019957106503699
2459690.30237269,0.019736425714906
2459690.30243056,0.020384339577234
2459690.30248843,0.023666495304544
2459690.3025463,0.020266163919203
2459690.30260417,0.019673893869796
2459690.30266204,0.020764809173214
2459690.30271991,0.01994725043709
2459690.30277778,0.022918014748228
2459690.30283565,0.018202219644868
2459690.30289352,0.019811918130257
2459690.30295139,0.022242933709383
2459690.30300926,0.020930117056529
2459690.30306713,0.023215677892321
2459690.303125,0.019517850803816
2459690.30318287,0.019627330434881
2459690.30324074,0.021313003073242
2459690.30329861,0.019551250599386
2459690.30335648,0.019657690606986
2459690.30341435,0.019177343403089
2459690.30347222,0.020863561536804
2459690.30353009,0.020098527309233
2459690.30358796,0.021140279089927
2459690.30364583,0.022421572201788
2459690.3037037,0.021524300220913
2459690.30376157,0.020513303000736
2459690.30381944,0.019385814401258
2459690.30387731,0.021019134140112
2459690.30394676,0.023128469469466
2459690.30400463,0.020955958579841
2459690.3040625,0.020642429605064
2459690.30412037,0.020955958579841
2459690.30417824,0.019264604849309
2459690.30423611,0.020322600719396
2459690.30429398,0.018677912088882
2459690.30435185,0.020989673651584
2459690.3044213,0.019551250599386
2459690.30447917,0.023461033651568
2459690.30453704,0.019333610630195
2459690.30459491,0.021902992946171
2459690.30466435,0.018218968137631
2459690.30472222,0.021983054837761
2459690.30478009,0.01921588145259
2459690.30483796,0.019897328966472
2459690.30490741,0.020049201979131
2459690.30496528,0.019670495672453
2459690.30502315,0.021734419706999
2459690.30508102,0.019649694654116
2459690.30515046,0.019575995504699
2459690.30520833,0.020862626871993
2459690.3052662,0.02053617539855
2459690.30532407,0.017267090084899
2459690.30539352,0.02032696976925
2459690.30545139,0.01893575718053
2459690.30550926,0.021686385129846
2459690.30556713,0.017605737701102
2459690.30563657,0.019558087841095
2459690.30569444,0.021294379540151
2459690.30575231,0.020731881246042
2459690.30581019,0.021337488137079
2459690.30586806,0.021200787721215
2459690.30592593,0.017920764492621
2459690.3059838,0.021040482408918
2459690.30604167,0.019839682457136
2459690.30611111,0.018621549344778
2459690.30616898,0.019542287481255
2459690.30622685,0.020944404980806
2459690.30628472,0.018057189703827
2459690.30635417,0.020542020348544
2459690.30641204,0.020723428770356
2459690.30646991,0.019246560731726
2459690.30652778,0.020266163919203
2459690.30659722,0.020567044026792
2459690.30665509,0.023107022742015
2459690.30671296,0.019068657530094
2459690.30677083,0.022386176538212
2459690.30684028,0.020127448919324
2459690.30689815,0.022400341515254
2459690.30695602,0.018547789625721
2459690.30701389,0.022410948217334
2459690.30708333,0.020666388170167
2459690.3071412,0.01969362841124
2459690.30719907,0.021386420925438
2459690.30725694,0.020833530665732
2459690.30731481,0.019627330434881
2459690.30737269,0.020225429538084
2459690.30743056,0.019615741127982
2459690.30748843,0.020229409284505
2459690.30755787,0.021028906295859
2459690.30761574,0.019324445658285
2459690.30767361,0.022948082708584
2459690.30773148,0.018848164366856
2459690.30780093,0.019679796746918
2459690.3078588,0.02006197647292
2459690.30791667,0.020085387723417
2459690.30797454,0.019969842262772
2459690.30803241,0.020165406021204
2459690.30809028,0.018381871504284
2459690.30814815,0.019093593166295
2459690.30820602,0.019431500199419
2459690.30827546,0.021271473855848
2459690.30833333,0.018726732229623
2459690.3083912,0.019112956338568
2459690.30844907,0.02256448093797
2459690.30851852,0.019502843382441
2459690.30857639,0.021821631469714
2459690.30863426,0.020921675363125
2459690.30869213,0.021062898660916
2459690.30875,0.01918467096408
2459690.30880787,0.019888423768615
2459690.30886574,0.021002202265477
2459690.30892361,0.019533545505105
2459690.30898148,0.019833459103243
2459690.30905093,0.021084527502413
2459690.30909722,0.021736687880172
2459690.30915509,0.022712421711478
2459690.30922454,0.020120464706363
2459690.30928241,0.019680193088484
2459690.30934028,0.019376774757426
2459690.30939815,0.019249729868235
2459690.30945602,0.021758072065328
2459690.30951389,0.022347165368342
2459690.30957176,0.019280531631675
2459690.30962963,0.020614349371251
2459690.3096875,0.02034628713058
2459690.30974537,0.021079411756498
2459690.30980324,0.020150178659258
2459690.30986111,0.019843396886622
2459690.30993056,0.017553466894036
2459690.30998843,0.022629549266391
2459690.3100463,0.018942534149369
2459690.31010417,0.019399051523206
2459690.31016204,0.017895094299835
2459690.31021991,0.022931319194499
2459690.31027778,0.020656042699414
2459690.31033565,0.018515768955137
2459690.31039352,0.020454028942974
2459690.31045139,0.019444881074463
2459690.31050926,0.019591245493842
2459690.31056713,0.021155947154406
2459690.31063657,0.018829383951686
2459690.31069444,0.022689312462038
2459690.31075232,0.019695288776761
2459690.31081018,0.019143366997475
2459690.31087963,0.019773702233017
2459690.3109375,0.01859277816788
2459690.31099537,0.020177888888583
2459690.31105324,0.020404462747154
2459690.31111111,0.021424310957415
2459690.31116898,0.018408584953766
2459690.31122685,0.020480256346052
2459690.31128472,0.020366376702791
2459690.31135417,0.018686061650332
2459690.31141204,0.023644834531035
2459690.31146991,0.019444881074463
2459690.31152778,0.021239675138759
2459690.31159722,0.021564234278082
2459690.31165509,0.022905852963817
2459690.31171296,0.019037846516873
2459690.31177083,0.021181029247891
2459690.31184028,0.021688162669991
2459690.31189815,0.020079287835977
2459690.31195602,0.020752373358245
2459690.31201389,0.019827281709806
2459690.31207176,0.020810492545829
2459690.31212963,0.020170220623484
2459690.31219907,0.018920288052776
2459690.31224537,0.020668323589493
2459690.31231481,0.021466590320775
2459690.31237269,0.02046946017852
2459690.31243056,0.020908562839182
2459690.31248843,0.020124127310271
2459690.31255787,0.020043505182478
2459690.31261574,0.021137670164898
2459690.31267361,0.01872933794879
2459690.31273148,0.020127448919324
2459690.31278935,0.021457064104858
2459690.31284722,0.019153459217593
2459690.31290509,0.022054906483592
2459690.31296296,0.018531233094427
2459690.31302083,0.019367353975182
2459690.3130787,0.022429427099237
2459690.31313657,0.02023324492018
2459690.31319444,0.020918642403368
2459690.31326389,0.019800830790651
2459690.31332176,0.021230115402418
2459690.31337963,0.022578534053388
2459690.3134375,0.019724999366287
2459690.31349537,0.020446870176142
2459690.31355324,0.020064944555119
2459690.31361111,0.019487924466192
2459690.31366898,0.019983082845247
2459690.31372685,0.019648750596412
2459690.31378472,0.023965226892312
2459690.31384259,0.019954563387857
2459690.31390046,0.022058159488044
2459690.31396991,0.019426250281514
2459690.31402778,0.022468382229257
2459690.31408565,0.020597179418552
2459690.31414352,0.020567945935363
2459690.31421296,0.021074572356278
2459690.31427083,0.019984278821113
2459690.3143287,0.02188293170487
2459690.31438657,0.020724724364874
2459690.31444444,0.022185245096685
2459690.31450231,0.021047439274173
2459690.31456019,0.017917388202526
2459690.31461806,0.023467272956183
2459690.3146875,0.020777661081075
2459690.31474537,0.019887908386756
2459690.31480324,0.021649944572677
2459690.31486111,0.020605470147512
2459690.31493056,0.020180525265711
2459690.31498843,0.019389061349122
2459690.3150463,0.020611673876714
2459690.31510417,0.021470409870331
2459690.31517361,0.020631386284009
2459690.31523148,0.019480310572473
2459690.31528935,0.019873696183649
2459690.31534722,0.020798177804798
2459690.31540509,0.019929480675622
2459690.31546296,0.020126017986676
2459690.31552083,0.019945585977855
2459690.3155787,0.02216306161161
2459690.31564815,0.023099629867165
2459690.31570602,0.021408360516396
2459690.31576389,0.018515083040592
2459690.31582176,0.020944101795016
2459690.3158912,0.022733103615653
2459690.31594907,0.022327393488717
2459690.31600694,0.019767407518438
2459690.31606481,0.020266188590853
2459690.31612268,0.021265415584935
2459690.31618056,0.019557814295059
2459690.31623843,0.023515488512893
2459690.3162963,0.019716411945382
2459690.31636574,0.020573852337372
2459690.31642361,0.020863772429741
2459690.31648148,0.022758119430217
2459690.31653935,0.020651789268729
2459690.31659722,0.02145533500088
2459690.31665509,0.018896105418842
2459690.31671296,0.019876790485388
2459690.31677083,0.022137637633677
2459690.31684028,0.019487924466192
2459690.31689815,0.020491856919274
2459690.31695602,0.020433142195952
2459690.31701389,0.018649777478565
2459690.31708333,0.01962203353376
2459690.3171412,0.021957534014547
2459690.31719907,0.021652198502693
2459690.31725694,0.019062591639124
2459690.31731481,0.022301260054087
2459690.31737269,0.0200564054606
2459690.31743056,0.019722400969456
2459690.31748843,0.02073807127001
2459690.31755787,0.02081255630623
2459690.31761574,0.018689221492614
2459690.31767361,0.021366536921083
2459690.31773148,0.021304300035439
2459690.31778935,0.020584428580847
2459690.31784722,0.01897172633157
2459690.31790509,0.024625736537208
2459690.31796296,0.019585864800922
2459690.31803241,0.021075938887746
2459690.31809028,0.019779550045438
2459690.31814815,0.023891297578826
2459690.31820602,0.021050152018454
2459690.31826389,0.021615182164396
2459690.31832176,0.021909030101764
2459690.31837963,0.019998632453245
2459690.3184375,0.021355320180227
2459690.31849537,0.019196723678795
2459690.31855324,0.021842373955228
2459690.31861111,0.018264339571964
2459690.31866898,0.021017763915317
2459690.31873843,0.020061465549655
2459690.3187963,0.021652198502693
2459690.31885417,0.02168075875056
2459690.31891204,0.022309289544941
2459690.31896991,0.018139671992624
2459690.31902778,0.022984014009742
2459690.31908565,0.020833953057449
2459690.31914352,0.019431801254644
2459690.31921296,0.02213358082191
2459690.31927083,0.018864416237986
2459690.3193287,0.021740975139124
2459690.31938657,0.019518475862628
2459690.31945602,0.021831044409281
2459690.31951389,0.02109928908755
2459690.31957176,0.022898480298919
2459690.31962963,0.019326365411013
2459690.31969907,0.019324142930542
2459690.31975694,0.022330803836853
2459690.31981481,0.01908423695095
2459690.31987269,0.019492206134761
2459690.31994213,0.019986648043131
2459690.32,0.020334699407663
2459690.32005787,0.019839682457136
2459690.32011574,0.021862115634128
2459690.32018519,0.022508809386549
2459690.32024306,0.018443887876476
2459690.32030093,0.022101257882754
2459690.3203588,0.019736648651684
2459690.32041667,0.018663196403618
2459690.32047454,0.021574121071321
2459690.32053241,0.020640397282998
2459690.32059028,0.018974683133059
2459690.32065972,0.018942534149369
2459690.32071759,0.021177181115531
2459690.32077546,0.020902212801519
2459690.32083333,0.021862673669979
2459690.32090278,0.01843761644031
2459690.32096065,0.022020672106001
2459690.32101852,0.020235367552876
2459690.32107639,0.021114016671396
2459690.32113426,0.021145864843983
2459690.32119213,0.020057330330829
2459690.32125,0.020672573618203
2459690.32130787,0.021936765942135
2459690.32136574,0.021340461569516
2459690.32142361,0.019867262015688
2459690.32148148,0.021543676566455
2459690.32153935,0.019837764490991
2459690.3216088,0.023447967929013
2459690.32166667,0.019758048992752
2459690.32172454,0.01909637923796
2459690.32178241,0.021529967487203
2459690.32185185,0.023252288059458
2459690.32190972,0.023576959091452
2459690.32196759,0.02063888320622
2459690.32202546,0.02000075498575
2459690.32208333,0.019752812457977
2459690.3221412,0.01973889814554
2459690.32219907,0.020976906349603
2459690.32225694,0.019539790172876
2459690.32232639,0.021140371330703
2459690.32238426,0.019293485947335
2459690.32244213,0.021344256838785
2459690.3225,0.019305825545674
2459690.32256944,0.023121526766198
2459690.32262731,0.018624824831391
2459690.32268519,0.022844798094971
2459690.32274306,0.020861900680427
2459690.32280093,0.019067377900488
2459690.3228588,0.018564121309666
2459690.32291667,0.018405165035935
2459690.32297454,0.020885980944165
2459690.32304398,0.019867262015688
2459690.32310185,0.020930047778254
2459690.32315972,0.019033538819673
2459690.32321759,0.023295334296807
2459690.32328704,0.020886658421107
2459690.32334491,0.019716635108456
2459690.32340278,0.023597317644173
2459690.32346065,0.020127448919324
2459690.32353009,0.02113028158828
2459690.32358796,0.018625138925656
2459690.32364583,0.022098651542572
2459690.3237037,0.020377755028462
2459690.32376157,0.020987186567046
2459690.32381944,0.020541141643054
2459690.32387731,0.019606906946278
2459690.32393518,0.0207038039983
2459690.32400463,0.020862626871993
2459690.3240625,0.023881838287703
2459690.32412037,0.020366256406124
2459690.32417824,0.019561331754254
2459690.32424769,0.02022902370358
2459690.32430556,0.019918777572934
2459690.32436343,0.022209252576348
2459690.3244213,0.018939622488318
2459690.32447917,0.023267644917353
2459690.32453704,0.021289795677742
2459690.32459491,0.020546461982541
2459690.32465278,0.021555927259109
2459690.32472222,0.020189784545656
2459690.32478009,0.021162866062989
2459690.32483796,0.022603203312805
2459690.32489583,0.020145940037635
2459690.32496528,0.019836705875725
2459690.32502315,0.020673233902803
2459690.32508102,0.019869791141328
2459690.32513889,0.01946870822628
2459690.32520833,0.021937233189261
2459690.3252662,0.022250698865429
2459690.32532407,0.022381881064826
2459690.32538194,0.020818417326973
2459690.32543981,0.020498929240329
2459690.32549768,0.019810365973399
2459690.32555556,0.02249245651324
2459690.32561343,0.023040147568972
2459690.3256713,0.018988849359558
2459690.32572917,0.019591794200634
2459690.32578704,0.021390299203144
2459690.32584491,0.020752373358245
2459690.32591435,0.01974969873188
2459690.32597222,0.022511237193899
2459690.32603009,0.021169874822493
2459690.32608796,0.021543857593291
2459690.32615741,0.020239298406813
2459690.32621528,0.021695946626041
2459690.32627315,0.021169690597645
2459690.32633102,0.020552304007094
2459690.32638889,0.021267801955068
2459690.32644676,0.023046839262684
2459690.32650463,0.022260215632379
2459690.3265625,0.019857532575826
2459690.32663194,0.021366263126715
2459690.32668981,0.01929690130565
2459690.32674768,0.019849544075369
2459690.32680556,0.021932872588879
2459690.32686343,0.02023845349823
2459690.3269213,0.019022126589843
2459690.32697917,0.021818812983295
2459690.32703704,0.019484568252851
2459690.32710648,0.020221785282215
2459690.32716435,0.019551675120051
2459690.32722222,0.021670424545911
2459690.32728009,0.019340147362417
2459690.32733796,0.022612096320333
2459690.32739583,0.019456898519548
2459690.3274537,0.023947647066048
2459690.32751157,0.018576603564699
2459690.32756944,0.02107410970836
2459690.32762731,0.01919364738657
2459690.32768519,0.02156328360895
2459690.32774306,0.020672643759326
2459690.3278125,0.021846194176561
2459690.32787037,0.022577258469531
2459690.32792824,0.020515966952596
2459690.32798611,0.020930023889141
2459690.32804398,0.01972457857598
2459690.32810185,0.021575365582071
2459690.32815972,0.020251204902425
2459690.32821759,0.022730226571682
2459690.32828704,0.01833676361848
2459690.32834491,0.020867958692694
2459690.32840278,0.019646193015442
2459690.32846065,0.021668645550657
2459690.32851852,0.021856266835853
2459690.32857639,0.020947317250665
2459690.32863426,0.018867572710871
2459690.32869213,0.021757982443232
2459690.32876157,0.022381881064826
2459690.32881944,0.017877824252408
2459690.32887731,0.023359599739722
2459690.32893518,0.018788182456002
2459690.32899306,0.024158849310346
2459690.32905093,0.02073807127001
2459690.3291088,0.022157754850165
2459690.32916667,0.020657814502023
2459690.32922454,0.019466301651829
2459690.32928241,0.020286934218851
2459690.32934028,0.021118338002788
2459690.32939815,0.021862673669979
2459690.32946759,0.02081654149949
2459690.32952546,0.023477418938205
2459690.32958333,0.018936633808573
2459690.3296412,0.020723146479239
2459690.32969907,0.018408584953766
2459690.32975694,0.022353802808471
2459690.32981482,0.020366759683367
2459690.32987268,0.02334051841755
2459690.32994213,0.020625401814268
2459690.33,0.020439422692434
2459690.33005787,0.0204545300606
2459690.33011574,0.021662181330605
2459690.33017361,0.017733691099148
2459690.33023148,0.023245550111796
2459690.33028935,0.017783402374124
2459690.33034722,0.021424698364271
2459690.33041667,0.021913863192053
2459690.33047454,0.018842104447221
2459690.33053241,0.022330803836853
2459690.33059028,0.019993043790279
2459690.33065972,0.019558087841095
2459690.33071759,0.022350812065784
2459690.33077546,0.021725998250944
2459690.33083333,0.020268211563925
2459690.33090278,0.020084367055001
2459690.33096065,0.020776181073528
2459690.33101852,0.019649694654116
2459690.33107639,0.020778529784371
2459690.33114583,0.018166312228958
2459690.3312037,0.020266790569797
2459690.33126157,0.020127545801712
2459690.33131944,0.019243061087052
2459690.33137731,0.020129292088894
2459690.33143519,0.020928671720871
2459690.33149306,0.02023324492018
2459690.33155093,0.020258432812042
2459690.33162037,0.02182151919551
2459690.33167824,0.021618274676764
2459690.33173611,0.021816777947259
2459690.33179398,0.023848815484212
2459690.33186343,0.022873788492508
2459690.3319213,0.019975144555172
2459690.33197917,0.021909030101764
2459690.33203704,0.020372054388304
2459690.33210648,0.019836705875725
2459690.33216435,0.019168510635936
2459690.33222222,0.021334743963779
2459690.33228009,0.02069505738093
2459690.33234954,0.019461613499399
2459690.33240741,0.019669850024848
2459690.33246528,0.021234137609048
2459690.33252315,0.020790363152192
2459690.33259259,0.019438078608752
2459690.33265046,0.021776501096365
2459690.33270833,0.021591757686673
2459690.3327662,0.021850102974586
2459690.33283565,0.017753878449511
2459690.33289352,0.019538792183756
2459690.33295139,0.020910803427894
2459690.33300926,0.019600882633188
2459690.3330787,0.021473614041423
2459690.33313657,0.020675004232164
2459690.33319444,0.023035359775788
2459690.33325231,0.019401541175896
2459690.33332176,0.020780948005325
2459690.33337963,0.019664167920357
2459690.3334375,0.019392106641621
2459690.33349537,0.021601564758137
2459690.33355324,0.021131897690458
2459690.33361111,0.019768024686346
2459690.33366898,0.021647240008833
2459690.33372685,0.021913863192053
2459690.3337963,0.020921675363125
2459690.33385417,0.022557537542915
2459690.33391204,0.018643811305632
2459690.33396991,0.022445478386526
2459690.33402778,0.01889855814606
2459690.33408565,0.023026714919849
2459690.33414352,0.020020289708194
2459690.33420139,0.020833062664908
2459690.33427083,0.02178918080149
2459690.3343287,0.021715708599997
2459690.33438657,0.020823479536331
2459690.33444444,0.020989673651584
2459690.33451389,0.020094399717334
2459690.33457176,0.021137393406
2459690.33462963,0.020239298406813
2459690.3346875,0.023005766668381
2459690.33474537,0.019767827397061
2459690.33480324,0.020189784545656
2459690.33486111,0.021858410280714
2459690.33491898,0.020182242194563
2459690.33498843,0.020634461466198
2459690.3350463,0.022532449933374
2459690.33510417,0.01946590095526
2459690.33516204,0.02042707516998
2459690.33521991,0.018657207722486
2459690.33527778,0.023167913155915
2459690.33533565,0.020266188590853
2459690.33539352,0.022582856329526
2459690.33546296,0.019175408730976
2459690.33552083,0.020471509470481
2459690.3355787,0.019627878132901
2459690.33563657,0.022694946574072
2459690.33569444,0.023571991854742
2459690.33575231,0.019845314308421
2459690.33581019,0.022695484132312
2459690.33586806,0.019887491043367
2459690.3359375,0.023358533772478
2459690.33599537,0.020794845515175
2459690.33605324,0.02109928908755
2459690.33611111,0.02032696976925
2459690.33616898,0.020031864616156
2459690.33622685,0.020722087250082
2459690.33628472,0.020349164602018
2459690.33634259,0.020245614339901
2459690.33641204,0.020138065944872
2459690.33646991,0.019835475794646
2459690.33652778,0.019550202044992
2459690.33658565,0.020821815482806
2459690.33664352,0.019600882633188
2459690.33670139,0.020150880874046
2459690.33675926,0.023602569775344
2459690.33681713,0.020787616505987
2459690.336875,0.022297977486759
2459690.33693287,0.020726490296237
2459690.33699074,0.021978903521332
2459690.33704861,0.022220587300969
2459690.33710648,0.021493694424179
2459690.33716435,0.021168837946378
2459690.33722222,0.019709703194112
2459690.33728009,0.021021153631521
2459690.33733796,0.018136846473409
2459690.33739583,0.021645436008545
2459690.3374537,0.020668749357424
2459690.33751157,0.022006439966519
2459690.33756944,0.021227126513026
2459690.33762732,0.020278826396022
2459690.33768518,0.020351874606532
2459690.33774306,0.019682177216965
2459690.33780093,0.020600021844649
2459690.3378588,0.018522119209205
2459690.33791667,0.019887908386756
2459690.33797454,0.022273890544761
2459690.33803241,0.022773831473865
2459690.33809028,0.021668082517842
2459690.33814815,0.018982731626402
2459690.33820602,0.022273890544761
2459690.33826389,0.017842659555122
2459690.33832176,0.020919249508527
2459690.33837963,0.020819097002512
2459690.3384375,0.019292550375728
2459690.33849537,0.022363275699235
2459690.33855324,0.020338898691916
2459690.33861111,0.022037198097762
2459690.33866898,0.021493694424179
2459690.33872685,0.023867611945899
2459690.33878472,0.022655950653195
2459690.33884259,0.020114400314203
2459690.33890046,0.020025358923126
2459690.33895833,0.019718392429405
2459690.3390162,0.021221585708896
2459690.33907407,0.020395707881807
2459690.33913194,0.020794845515175
2459690.33918981,0.021809596511628
2459690.33924769,0.020225429538084
2459690.33930556,0.020395707881807
2459690.33936343,0.020602817768451
2459690.3394213,0.023644834531035
2459690.33947917,0.018663091919615
2459690.33953704,0.020829243865297
2459690.33959491,0.020824862544564
2459690.33965278,0.020803761679081
2459690.33971065,0.023054587396004
2459690.33976852,0.020641366233852
2459690.33982639,0.023283831299853
2459690.33988426,0.019643708916597
2459690.33994213,0.02306897700376
2459690.34,0.019837764490991
2459690.34005787,0.02197093079503
2459690.34011574,0.020938579225917
2459690.34017361,0.019987038299858
2459690.34023148,0.021146141492008
2459690.34028935,0.020169325720014
2459690.34034722,0.023239944061895
2459690.34040509,0.020230832904258
2459690.34046296,0.021943372575792
2459690.34052083,0.02082319860156
2459690.3405787,0.020931796387315
2459690.34063657,0.022319590049999
2459690.34069444,0.020483234607845
2459690.34075231,0.023052301403548
2459690.34081019,0.019785742341393
2459690.34086806,0.024054920494568
2459690.34092593,0.019056497579566
2459690.3409838,0.020152890611523
2459690.34104167,0.022235341238668
2459690.34109954,0.020907185367715
2459690.34115741,0.021813445394985
2459690.34121528,0.021290253638696
2459690.34127315,0.022351073799708
2459690.34133102,0.019557814295059
2459690.34138889,0.020987186567046
2459690.34144676,0.020870577375818
2459690.34150463,0.020879343859422
2459690.3415625,0.022729131087659
2459690.34162037,0.01946870822628
2459690.34167824,0.021645436008545
2459690.34173611,0.021461043777039
2459690.34179398,0.023485648809433
2459690.34185185,0.01962203353376
2459690.34190972,0.019810365973399
2459690.34196759,0.023325083065233
2459690.34202546,0.019816326602072
2459690.34208333,0.020330090998321
2459690.3421412,0.021214961701592
2459690.34219907,0.020555391020363
2459690.34225694,0.021390299203144
2459690.34231481,0.0219364103718
2459690.34237268,0.022772781999571
2459690.34243056,0.019582101521543
2459690.34248843,0.022713495988069
2459690.3425463,0.021255269934772
2459690.34260417,0.02063888320622
2459690.34266204,0.019476852928541
2459690.34271991,0.019842560318669
2459690.34277778,0.023515488512893
2459690.34283565,0.019143265134245
2459690.34289352,0.022328334017566
2459690.34295139,0.021081055476423
2459690.34300926,0.022768280567491
2459690.34306713,0.019068248477508
2459690.343125,0.018588630933988
2459690.34318287,0.020591539524766
2459690.34324074,0.019768024686346
2459690.34329861,0.02053220640847
2459690.34335648,0.020020484509622
2459690.34341435,0.02203
2459690.34347222,0.019847307122126
2459690.34353009,0.019754343826106
2459690.34358796,0.019275064202228
2459690.34364583,0.019280759839799
2459690.3437037,0.022309267132741
2459690.34376157,0.018914380772312
2459690.34381944,0.019655803214318
2459690.34387731,0.018156558043859
2459690.34393518,0.019893649740558
2459690.34399306,0.01890501256281
2459690.34405093,0.021436016420968
2459690.3441088,0.020714125615145
2459690.34416667,0.020683287939784
2459690.34422454,0.022536694522489
2459690.34428241,0.019404558742729
2459690.34434028,0.022571140866159
